,Instance,Size,Alpha_e,Capacity,Num_Drones,GAP,Runtime,NodeCount,ObjVal,HeurTime,HeurVal
21,1,5,True,30,2,0.743879682249887,3600.0078299045563,2246.0,117.55386833123416,3.4288058280944824,129.21074675836323
22,2,5,True,30,2,0.8341160121593573,3600.0049138069153,2220.0,123.64832698779452,3.7638165950775146,125.33089377524304
23,3,5,True,30,2,0.7692260113681232,3600.052635908127,2096.0,95.0285728529233,3.9013328552246094,103.5970228198125
24,4,5,True,30,2,0.8087640859613736,3600.0058600902557,2059.0,115.62100229989096,4.085124254226685,115.62959965654755
25,0,5,True,30,3,0.787139032183329,3600.007486104965,2234.0,95.04934634485387,3.2808520793914795,105.32024127805579
2,1,5,True,30,3,0.8691533609262434,3600.004625082016,2027.0,140.60143926010258,140.29658246040344,144.9935550471385
27,2,5,True,30,3,0.8202718744633123,3600.0034260749817,1952.0,142.02489071862541,3.7800774574279785,165.22931091744414
28,3,5,True,30,3,0.7796470208371438,3600.0075929164886,1557.0,121.68687577489179,3.9888617992401123,138.3186601993584
29,4,5,True,30,3,0.843358268587548,3600.0041558742523,1650.0,148.6768715895874,3.540187120437622,179.27101095526996
30,0,5,True,40,1,0.820147378491256,3600.0100939273834,2027.0,142.494892862844,6.44022274017334,153.698799171124
31,1,5,True,40,1,0.7771291366284445,3600.0117020606995,2362.0,111.00035697391046,4.446457862854004,131.1672541890678
32,2,5,True,40,1,0.79230419476173,3600.0494060516357,2482.0,140.85030277306143,5.391064643859863,164.10616343849767
33,3,5,True,40,1,0.7819488981567664,3600.0042519569397,2268.0,130.57551685618466,15.832700967788696,141.06841583158953
34,4,5,True,40,1,0.782965195004447,3600.00870013237,1862.0,146.36330277912438,4.399402618408203,179.6035054828888
35,0,5,True,40,2,0.8068707941828392,3600.0032110214233,2114.0,134.13496042383142,4.842074632644653,145.49272241738234
36,1,5,True,40,2,0.7827469796970629,3600.038208961487,2240.0,115.03605917494052,4.280789375305176,133.9202410634944
37,2,5,True,40,2,0.8047753883347075,3600.0054149627686,2445.0,114.28819962607106,4.540574789047241,114.28819962607106
38,3,5,True,40,2,0.8244370441046501,3600.005228996277,2475.0,123.93773855505243,3.9690160751342773,135.5807303792457
39,4,5,True,40,2,0.7502190825871721,3600.002506017685,2253.0,107.3435678591066,4.321648597717285,115.84467091340723
40,0,5,True,40,3,0.8359731122054092,3600.028985977173,1899.0,136.85213989993827,3.087367534637451,178.9945983275467
41,1,5,True,40,3,0.7928762358825763,3600.034918785095,1958.0,96.57868884720456,3.5741870403289795,112.09524308961917
42,2,5,True,40,3,0.7541428429462991,3600.0020649433136,2837.0,104.84793089940614,2.936221122741699,119.80249311402645
43,3,5,True,40,3,0.8209427986078803,3600.0029249191284,2117.0,118.38320502736724,3.208383321762085,126.85582174629366
44,4,5,True,40,3,0.8298135402457286,3600.00305891037,2519.0,147.98107442146394,3.8517138957977295,147.9810748113689
45,0,5,True,50,1,0.7811387465961723,3600.0332868099213,1778.0,121.25359089114376,4.335261106491089,124.798110562565
46,1,5,True,50,1,0.8123674521262956,3600.0075209140778,1636.0,168.21962416193242,6.506352424621582,191.23140566043926
47,2,5,True,50,1,0.7755886785751606,3600.040431022644,2017.0,100.37931803326676,4.2025463581085205,121.76009540116985
48,3,5,True,50,1,0.6949220420385851,3600.0080959796906,2715.0,84.81615324467573,3.833566427230835,87.6564067167524
49,4,5,True,50,1,0.7849551768628146,3600.011106967926,1803.0,120.31449386356503,6.257032155990601,139.496988541819
50,0,5,True,50,2,0.7607678570237404,3600.003734111786,2232.0,98.30574515649243,3.620640754699707,103.2605249076729
51,1,5,True,50,2,0.7531107009035735,3600.0058200359344,2648.0,105.38990169629041,3.2032601833343506,124.91041948614037
52,2,5,True,50,2,0.8332458927221105,3600.0043721199036,2607.0,131.8654813500602,3.7514114379882812,133.01129269622712
53,3,5,True,50,2,0.7971740913349323,3600.013397216797,2696.0,125.26087460806207,3.62345290184021,125.2949422388795
54,4,5,True,50,2,0.7048024212868386,3600.0033659934998,2353.0,85.31018657176186,3.9916374683380127,91.8189761692501
55,0,5,True,50,3,0.7924756667653691,3600.008316040039,2185.0,134.77473515176536,3.004969358444214,156.15606908467436
56,1,5,True,50,3,0.7515972666906932,3600.013396024704,2627.0,98.46873381426632,80.96331667900085,115.70568523615131
57,2,5,True,50,3,0.7641031014123222,3600.0292370319366,1599.0,110.7214709835556,2.7181499004364014,114.74828429446846
58,3,5,True,50,3,0.8056187174173252,3600.0051629543304,1861.0,120.3159560313268,2.7106800079345703,140.5671644766814
