,Instance,Size,Alpha_e,Capacity,Num_Drones,GAP,Runtime,NodeCount,ObjVal,HeurTime,HeurVal
0,0,5,True,20,1,0.8479821916991127,3600.0023069381714,2498.0,162.91514104113202,66.0609974861145,202.7425015048476
1,1,5,True,20,1,0.8286233550918983,3600.0384900569916,26243.0,191.6873182653878,62.9335081577301,218.4656402871051
2,2,5,True,20,1,0.7977401123177863,3600.0203409194946,3044.0,120.90550892372711,52.95581030845642,148.31282784283349
3,3,5,True,20,1,0.8091463382874712,3600.0109720230103,9693.0,228.71929673731225,61.52579975128174,236.84138077432584
4,4,5,True,20,1,0.7896197981931369,3600.004909992218,3666.0,136.7511095359094,64.55158305168152,172.9546532345944
5,0,5,True,20,2,0.919218545026652,3600.004248857498,2484.0,166.83873571432548,64.49800515174866,212.77896250287142
6,1,5,True,20,2,0.9336939416249946,3600.0123012065887,4236.0,226.80195301934134,62.64139533042908,226.8019691986068
7,2,5,True,20,2,0.8703889729750275,3600.0738039016724,19886.0,118.96160702323607,62.85962724685669,137.34276624780983
8,3,5,True,20,2,0.9485546560297085,3600.005256175995,3402.0,289.87625273323613,63.494141817092896,321.94728279653623
9,4,5,True,20,2,0.9246848315608396,3600.0205550193787,2779.0,170.82171577293119,54.84945273399353,217.74043964383583
10,0,5,True,20,3,0.9314601444553715,3600.0036268234253,2719.0,153.14517775227074,64.14800310134888,153.1625584054734
11,1,5,True,20,3,0.8881378087674767,3600.3530118465424,19833.0,127.15666290524999,56.08564639091492,127.21687584581301
12,2,5,True,20,3,0.887505019182061,3600.008584022522,2740.0,83.3352716881388,57.17312288284302,83.3352716881388
13,3,5,True,20,3,0.9282336855046606,3600.0076088905334,2929.0,229.28075618833125,63.177435874938965,260.4525599903775
14,4,5,True,20,3,0.9394497688870861,3600.0226130485535,3009.0,181.54173665590338,44.798282861709595,213.7978115951533
15,0,5,True,30,1,0.7910298718909358,3600.0518078804016,27163.0,182.84207371252103,63.208534955978394,228.73177012489816
16,1,5,True,30,1,0.7929011585692068,3600.0285820961,21124.0,143.44737966362027,64.30731511116028,206.61227951922496
17,2,5,True,30,1,0.7562128787668346,3600.010869026184,30480.0,109.4393846537146,64.34997463226318,137.18077021078062
18,3,5,True,30,1,0.8527965213954961,3600.0063948631287,3175.0,160.90305944245463,57.87054657936096,178.45842988862836
19,4,5,True,30,1,0.7943887290787007,3600.028151035309,2990.0,139.00399412527736,58.84324645996094,169.23566214691238
20,0,5,True,30,2,0.8621828261722422,3600.0131249427795,58080.0,92.1027666245984,62.72807455062866,119.30790184496377
21,1,5,True,30,2,0.7819093251790328,3600.0104489326477,55360.0,85.62968090514165,62.803810119628906,115.52777620238831
22,2,5,True,30,2,0.8780557474391927,3600.699243068695,45100.0,103.94130046266599,51.223997354507446,162.62656442576588
23,3,5,True,30,2,0.8281440929335251,3600.494681119919,19564.0,69.26873519185848,63.23647356033325,93.1460856779112
24,4,5,True,30,2,0.8343993387575,3600.06689620018,17628.0,81.12995125520574,63.261383295059204,122.08449552287513
25,0,5,True,30,3,0.870015328091049,3600.0161559581757,39276.0,75.70728000812133,53.7403621673584,110.4169288315627
26,1,5,True,30,3,0.9271381905321007,3600.0100390911102,2395.0,137.80839632068967,61.40662860870361,197.2306660653437
27,2,5,True,30,3,0.8720503872617538,3600.013253927231,61010.0,120.50182105232693,63.39060568809509,211.7422333874639
28,3,5,True,30,3,0.8777786224619119,3600.037976026535,11877.0,102.21567142268621,58.47429800033569,130.19345755768632
29,4,5,True,30,3,0.9060765456561849,3600.00767493248,17896.0,120.71481623666173,62.0650429725647,133.9393860934026
30,0,5,True,40,1,0.7908651880301664,3600.140571832657,82377.0,122.47347654509878,61.63842558860779,157.68683376569334
31,1,5,True,40,1,0.8165146218932029,3600.0151290893555,45330.0,108.38107663319373,64.06985521316528,160.06933858128326
32,2,5,True,40,1,0.737922325168224,3600.028846025467,25911.0,130.1646856075683,63.93959879875183,150.50506885686323
33,3,5,True,40,1,0.7933583851040399,3600.008921146393,2611.0,127.70992298348091,63.92275857925415,173.28543659543928
34,4,5,True,40,1,0.7004781157550759,3600.023878097534,26946.0,136.02651122154572,63.237271785736084,182.97882375427758
35,0,5,True,40,2,0.8402081109979211,3600.0115509033203,108653.0,95.4089984162675,63.43370270729065,100.89787365081459
36,1,5,True,40,2,0.8118962714963887,3600.0182778835297,56677.0,88.5797500749755,62.8261604309082,102.94141574671241
37,2,5,True,40,2,0.727099917537481,3600.016515016556,63510.0,77.91751675283307,54.99870586395264,98.96839875870613
38,3,5,True,40,2,0.717449428017411,3600.0090470314026,33192.0,86.962950447419,56.99485731124878,100.6747518445741
39,4,5,True,40,2,0.7957544162117708,3600.0435428619385,8030.0,78.29119445844063,56.95324397087097,100.22879889014811
40,0,5,True,40,3,0.9107741736979896,3600.476369857788,30020.0,130.67136043293368,62.76300263404846,159.11153725136444
41,1,5,True,40,3,0.8148203387767126,3600.0559589862823,9915.0,54.67150786131822,53.705251932144165,75.7675104784387
42,2,5,True,40,3,0.8777389180229378,3600.044126033783,31622.0,102.15093098648367,55.75226879119873,141.07955968980406
43,3,5,True,40,3,0.6625447125240664,3600.0044610500336,24875.0,59.03361858810979,62.05074620246887,75.27754535793125
44,4,5,True,40,3,0.8620191290328809,3600.02485704422,73382.0,100.65318661368363,53.241126537323,128.73301367347784
45,0,5,True,50,1,0.7664779337425925,3600.007479906082,29065.0,110.07483261159894,64.83522295951843,152.8498436389406
46,1,5,True,50,1,0.7803236385481882,3600.011726140976,21616.0,145.4206381811631,62.79106092453003,189.34125090164915
47,2,5,True,50,1,0.7699998534586691,3600.073203086853,35311.0,90.2264687777033,63.207552909851074,126.75179126190042
48,3,5,True,50,1,0.6058144224519691,3600.047378063202,37725.0,68.67599634914214,58.90619087219238,91.56714899705116
49,4,5,True,50,1,0.7425548713066378,3600.0138080120087,47430.0,114.15826445104287,63.44311761856079,122.80307207512726
50,0,5,True,50,2,0.6351646200120782,3600.014492034912,50175.0,69.134228909182,62.38873529434204,112.75708118930646
51,1,5,True,50,2,0.6912144612092647,3600.0303490161896,73796.0,71.71113022700543,60.367714643478394,95.47653888231378
52,2,5,True,50,2,0.8748690659392482,3600.1332890987396,14358.0,96.00704409763662,56.7090790271759,107.64066415040503
53,3,5,True,50,2,0.7355450780696389,3600.094179868698,97685.0,89.5240586674481,62.54420471191406,110.0126376442467
54,4,5,True,50,2,0.7187912113402964,3600.0515370368958,92111.0,57.281553187251625,63.60121512413025,82.23307727446176
55,0,5,True,50,3,0.6003261524263722,3600.073079109192,144516.0,73.26302902436002,58.86055850982666,82.90558534555402
0,1,5,True,50,3,0.6923883420288796,3600.0146148204803,36775.0,59.965543285632464,73.15602493286133,66.59556670380208
1,2,5,True,50,3,0.7981553130964367,3601.6837861537933,15416.0,58.561517779720134,2.7897512912750244,85.75769598270433
2,3,5,True,50,3,0.7721064991656751,3600.0227460861206,68902.0,67.48921762354264,2.3561267852783203,91.47021377905918
3,4,5,True,50,3,0.8413746250899441,3600.5286388397217,39070.0,72.78728952493526,3.0908913612365723,109.2975460685062
4,0,5,True,60,1,0.7991130793049592,3600.022761106491,49595.0,113.45798476371036,4.207614898681641,154.6616590443972
5,1,5,True,60,1,0.7151801295180189,3600.0188949108124,68924.0,93.5347924065463,4.047302722930908,141.9473022808778
6,2,5,True,60,1,0.7571843013352266,3600.0493471622467,42549.0,93.83144342301726,3.7458486557006836,145.3440269491024
7,3,5,True,60,1,0.7668743225216043,3600.0121660232544,27872.0,86.85033614897877,4.892075300216675,125.30287881379058
8,4,5,True,60,1,0.6846597029261133,3600.010358810425,30403.0,100.73563411303755,4.360391616821289,125.1042614385197
9,0,5,True,60,2,0.7888149350246245,3600.1054949760437,20116.0,66.36413459377066,3.2640602588653564,93.31313095930247
10,1,5,True,60,2,0.6595497987128831,3600.0133061408997,135106.0,68.35303829268165,3.382255792617798,105.80872717832332
11,2,5,True,60,2,0.7362766899308737,3600.025746822357,33487.0,71.61263867049946,3.3988723754882812,114.31718778822189
12,3,5,True,60,2,0.7921034752792071,3600.017189979553,437439.0,84.2813916316862,3.5817291736602783,116.02994723621381
13,4,5,True,60,2,0.6913043063245365,3600.013710975647,71190.0,85.01543953475962,3.3234431743621826,93.98537662867197
14,0,5,True,60,3,0.8482486738731864,3600.021091938019,223120.0,63.425106455115596,2.478348970413208,84.84962953889924
15,1,5,True,60,3,0.8021281591566484,3600.0016469955444,2379.0,57.566084900886615,2.7425057888031006,62.829694157923726
16,2,5,True,60,3,0.6909585095733967,3600.0168690681458,56965.0,58.59341393235714,3.318967819213867,69.57854623386692
17,3,5,True,60,3,0.6334193345794323,3600.015883922577,124021.0,76.05666791634509,2.819215774536133,98.31433188145266
18,4,5,True,60,3,0.5188254359706308,3600.0580129623413,138909.0,53.40754660112174,2.7813560962677,73.01563156429233
19,0,5,False,20,1,0.758711673603859,3600.0890731811523,40068.0,113.44184410464901,5.595552206039429,154.06585889631896
20,1,5,False,20,1,0.8000782680262731,3600.0056149959564,3560.0,118.85089397371576,4.280891418457031,175.9760621063242
21,2,5,False,20,1,0.8050861719302694,3600.4965250492096,14470.0,174.08327266737382,4.379270315170288,222.5175379663313
22,3,5,False,20,1,0.7975547499783621,3600.0977058410645,20664.0,99.27489557856123,5.513478994369507,159.01400557405844
23,4,5,False,20,1,0.76457490051378,3600.2722058296204,15304.0,142.7017085128121,4.025741338729858,165.2431044008771
24,0,5,False,20,2,0.8775305653329295,3600.0508098602295,126876.0,86.71109812628333,3.2918453216552734,131.58197330498535
25,1,5,False,20,2,0.8828402005720735,3600.5115060806274,75465.0,157.50549927210483,3.6486730575561523,274.9772435147263
26,2,5,False,20,2,0.8375217252116882,3600.017550945282,70950.0,123.98951655083434,2.717775821685791,142.7213575748793
27,3,5,False,20,2,0.8429024269888836,3600.0477418899536,25236.0,111.12802085972271,4.0912024974823,140.6970083392828
28,4,5,False,20,2,0.889998122951569,3600.018548965454,33424.0,196.11080547865294,4.5839433670043945,278.1386226411925
29,0,5,False,20,3,0.9462797140679674,3600.027664899826,3034.0,164.95889779808908,4.00236964225769,251.14541670764748
30,1,5,False,20,3,0.9239461627316969,3600.0146889686584,42626.0,139.62407878437293,3.9373223781585693,163.0361926098385
31,2,5,False,20,3,0.8046539269401447,3600.045338153839,55395.0,138.78026239181494,2.0814290046691895,165.78395772781545
32,3,5,False,20,3,0.8729544116900888,3600.05938911438,29091.0,88.96779007225595,3.4689595699310303,158.50437238391768
33,4,5,False,20,3,0.879437819460852,3600.038472890854,47324.0,151.1971268153303,5.362040758132935,195.12049236593597
34,0,5,False,30,1,0.6589632755510643,3600.062506914139,40195.0,105.11800099141277,4.338735818862915,140.67779236560511
35,1,5,False,30,1,0.7704641135653755,3600.0156919956207,3928.0,105.55018940778929,4.487108945846558,149.92925617459204
36,2,5,False,30,1,0.738180311921041,3600.012146949768,12730.0,187.7546299700977,4.80575966835022,208.33197407951843
37,3,5,False,30,1,0.6448891319908763,3600.01091504097,18709.0,106.69342533424577,5.576876878738403,195.9972034300145
38,4,5,False,30,1,0.6699364328699213,3600.026932954788,106229.0,91.32010020979183,5.706664323806763,125.60857218393647
39,0,5,False,30,2,0.8555950341644344,3600.058851003647,30719.0,131.8398096216498,3.6206705570220947,216.03675155395484
40,1,5,False,30,2,0.8235940367571818,3600.0063650608063,22890.0,95.56020420553844,3.7938833236694336,199.4219329454122
41,2,5,False,30,2,0.8615506282294548,3600.0122430324554,21460.0,126.44024282591774,3.2688708305358887,149.77808578786977
42,3,5,False,30,2,0.8474964112242934,3600.0132970809937,34187.0,102.02009573694224,2.9919066429138184,167.22850526566418
43,4,5,False,30,2,0.7007089863275844,3600.0170710086823,95609.0,80.78717047302055,3.5764777660369873,110.41775610211118
44,0,5,False,30,3,0.8595559225377912,3600.016305923462,42808.0,116.87522213800096,3.7826850414276123,155.2342448095239
45,1,5,False,30,3,0.7118593141750422,3600.036831140518,113755.0,108.72436503225401,3.3984298706054688,156.211793584343
46,2,5,False,30,3,0.8251203732611461,3600.0721991062164,20937.0,92.23527564461635,2.9161040782928467,142.65449676825966
47,3,5,False,30,3,0.8334427580207111,3600.049136161804,26249.0,97.55880988849937,3.1325061321258545,148.8578132238281
48,4,5,False,30,3,0.8445842099528554,3600.100596189499,12828.0,102.06515608782468,4.012171268463135,160.3433854626316
49,0,5,False,40,1,0.716791781444772,3600.0174131393433,61191.0,88.77053277776614,5.203412771224976,120.99375277377135
50,1,5,False,40,1,0.63523704760445,3600.012580871582,43573.0,135.92574823557618,4.322155237197876,229.7132295639984
51,2,5,False,40,1,0.6243862555371993,3600.0161089897156,60786.0,82.56843446105151,4.835234880447388,105.54858585515406
52,3,5,False,40,1,0.7010893343077276,3600.018313884735,53855.0,114.84066814384443,5.120267391204834,165.3427315893402
53,4,5,False,40,1,0.7424350950437139,3600.017331123352,104247.0,118.28855953246114,4.40545916557312,167.77746940441477
54,0,5,False,40,2,0.5631525179747786,3600.0392031669617,79713.0,65.80207291950231,3.4288675785064697,88.8536079336961
55,1,5,False,40,2,0.7114184431447548,3600.0297651290894,76461.0,75.98513379423497,4.208230495452881,150.71516581634057
56,2,5,False,40,2,0.7145314714803388,3600.0291900634766,308234.0,70.33149058543802,3.7682056427001953,132.8155994153601
57,3,5,False,40,2,0.6103778552861769,3600.014678955078,155507.0,65.38407684278171,4.300681829452515,89.0575785433466
58,4,5,False,40,2,0.7229755916846895,3600.04362821579,128501.0,91.32666994344552,3.8402323722839355,127.70782321336478
59,0,5,False,40,3,0.5631857581743519,3600.019154071808,154204.0,58.831344884764675,3.10292911529541,74.99257703640201
60,1,5,False,40,3,0.8298585273559582,3600.0164670944214,16418.0,97.29747876278208,3.213141679763794,161.1523550394889
61,2,5,False,40,3,0.635059841779066,3600.058965921402,117961.0,47.45315471022741,2.777890682220459,65.51215008003842
62,3,5,False,40,3,0.6025256705157314,3600.0520339012146,62120.0,57.41751308216941,3.487067699432373,71.8302920291738
63,4,5,False,40,3,0.45178452090523363,3600.038279056549,81971.0,55.38251766616769,2.78179931640625,101.7716600281413
64,0,5,False,50,1,0.6634589841370818,3600.0132069587708,79995.0,127.13562479750362,4.098672389984131,192.9498543530284
65,1,5,False,50,1,0.6001291581975245,3600.016154050827,69607.0,78.00145513610794,3.5650484561920166,121.79676421346556
66,2,5,False,50,1,0.6327494366413212,3600.0274810791016,57128.0,108.03324375244472,4.116970062255859,121.95842955543594
67,3,5,False,50,1,0.6292768554863709,3600.010895013809,42040.0,96.56240698630944,6.054015159606934,139.6231384035078
68,4,5,False,50,1,0.677742991957823,3600.147217988968,186279.0,95.00116121343005,4.728915691375732,121.85858398256957
69,0,5,False,50,2,0.6330558954066909,3600.0166308879852,217648.0,73.41629351221371,2.960029125213623,124.73478524953848
70,1,5,False,50,2,0.7358424282878131,3600.030240058899,183568.0,62.55439786590092,3.073892593383789,99.40163782988382
71,2,5,False,50,2,0.7946520884811297,3600.078886985779,68886.0,85.90311651654761,4.153661251068115,107.02510082733528
72,3,5,False,50,2,0.6926764021877598,3600.0395481586456,133839.0,64.98162029434383,3.113986015319824,86.7840490603434
73,4,5,False,50,2,0.658382976663362,3600.013880968094,83618.0,72.3119061141868,3.3748748302459717,93.51179878819153
74,0,5,False,50,3,0.633395191434068,3600.0364558696747,101550.0,63.618674347607424,2.8433401584625244,74.65051566942961
75,1,5,False,50,3,0.7500645112468893,3600.0183460712433,51616.0,55.04920575459406,2.758251190185547,65.96147201873761
76,2,5,False,50,3,0.7523498213526586,3600.0119009017944,214978.0,74.17642037612907,2.9288978576660156,88.61717708409029
77,3,5,False,50,3,0.5605801410672145,3600.0431640148163,73353.0,49.534823989599744,2.5407347679138184,86.34762072790548
78,4,5,False,50,3,0.5054198197237951,3600.0222458839417,88999.0,53.976532548834754,2.7487783432006836,75.2350494999535
79,0,5,False,60,1,0.739308626767667,3600.0131421089172,110959.0,81.26890782462608,3.9317920207977295,105.62474790909188
80,1,5,False,60,1,0.7520747701598745,3601.0769670009613,15208.0,110.55184027695128,4.52346134185791,141.05590682485044
81,2,5,False,60,1,0.6630368008368027,3600.054423093796,74837.0,85.94923245463004,4.2262959480285645,123.16332088105037
82,3,5,False,60,1,0.63726699756536,3600.0508329868317,42860.0,130.09414135402866,4.4330735206604,166.33698183432048
83,4,5,False,60,1,0.6978112742563471,3600.0469720363617,57143.0,107.7143283128967,4.850692272186279,146.50414222643872
84,0,5,False,60,2,0.8029207550343131,3600.014328956604,319212.0,93.75834903177198,3.257622718811035,142.58429329891425
85,1,5,False,60,2,0.6693564499685359,3600.0193009376526,177526.0,80.40292182992238,3.380384683609009,109.7102495153483
86,2,5,False,60,2,0.6915033671411522,3600.0188748836517,146886.0,82.01931801234372,3.0977156162261963,108.33477531528135
87,3,5,False,60,2,0.6673866108318224,3600.022289991379,180420.0,80.23749983621175,3.8342161178588867,117.8029291362683
88,4,5,False,60,2,0.7774316929399797,3600.0346920490265,151737.0,68.91383079731149,3.935255765914917,76.95352090414805
89,0,5,False,60,3,0.6140191184097037,3600.0722241401672,52282.0,56.275116024754546,2.737159013748169,85.8255007550419
90,1,5,False,60,3,0.5494833203474937,3600.013361930847,149496.0,62.97337727901467,2.35774302482605,86.6075786863685
91,2,5,False,60,3,0.6032557696666351,3600.021420955658,190931.0,57.835177035728165,2.795255422592163,69.10664244263538
92,3,5,False,60,3,0.43183049793850564,3600.0238699913025,274734.0,49.81796095161545,2.8346946239471436,61.869226348750814
93,4,5,False,60,3,0.4414677328992733,3600.026776075363,104771.0,68.16285794153144,2.856717109680176,95.99392378326206
94,0,10,True,20,1,,,,,Grid,Stages
95,1,10,True,20,1,,,,,Grid,Stages
96,2,10,True,20,1,,,,,Grid,Stages
97,3,10,True,20,1,0.8929463417479742,3600.022469997406,2162.0,425.681716622516,19.047495365142822,425.6817166225159
98,4,10,True,20,1,,,,,Grid,Stages
99,0,10,True,20,2,0.9839314389536448,3600.0391478538513,57495.0,300.0971774902417,10.901798009872437,339.29504340511426
100,1,10,True,20,2,0.9726962729924928,3600.056967020035,42584.0,368.1955462611469,22.54975390434265,477.398604447033
101,2,10,True,20,2,0.9827676549560537,3600.5077002048492,27942.0,330.77724163730977,9.776833772659302,331.8425316673573
102,3,10,True,20,2,,,,,Grid,Stages
103,4,10,True,20,2,0.9388869802091792,3600.2795419692993,12094.0,275.2782254129602,13.358206987380981,277.14103471168096
104,0,10,True,20,3,0.9947796613493843,3600.24138212204,81111.0,326.63463251207395,11.125591516494751,353.5998966643423
105,1,10,True,20,3,0.9520316184493766,3600.185229063034,22792.0,185.77437790464694,9.711209535598755,210.87374802475523
106,2,10,True,20,3,0.9557918187373086,3600.0320179462433,2552.0,289.60508342939033,12.489272356033325,290.0361953778978
107,3,10,True,20,3,0.9809760197523719,3600.02663898468,68035.0,267.0315867029225,11.853607416152954,275.92255949306843
108,4,10,True,20,3,0.953736903900263,3600.010407924652,2574.0,263.5679040406433,10.898872137069702,276.8749619272372
109,0,10,True,30,1,0.8600241046909893,3600.0650939941406,2399.0,308.6062025486747,34.32533574104309,308.6062025486747
110,1,10,True,30,1,0.8077151403463046,3600.121742963791,2434.0,233.83695666206023,21.12803339958191,233.83695666206023
111,2,10,True,30,1,0.8351451014081224,3600.0191929340363,2525.0,264.99237911310024,19.98271679878235,265.200586745972
112,3,10,True,30,1,0.8135125016245254,3600.0238931179047,2263.0,260.8407288713453,23.300504446029663,260.8461634896677
113,4,10,True,30,1,0.8105912126454794,3600.017632961273,2452.0,243.5453863846887,37.598379373550415,243.56449344763473
114,0,10,True,30,2,0.9752146079278038,3600.0313968658447,87471.0,196.4929026693571,13.296185731887817,200.03094694938812
115,1,10,True,30,2,0.9890394250213221,3600.0294511318207,146837.0,173.88109444997238,11.653347969055176,173.88166052371918
116,2,10,True,30,2,0.9250555820399009,3600.0873799324036,2751.0,242.06004412065545,10.479652881622314,242.06004412065545
117,3,10,True,30,2,0.9628687994389178,3600.0456478595734,108142.0,182.27452517324548,11.362758159637451,185.43295192242417
118,4,10,True,30,2,0.9831998803831999,3600.036057949066,138789.0,209.3102097378961,9.821011304855347,212.84868223915365
119,0,10,True,30,3,0.9635015552586914,3600.0279948711395,118249.0,243.05588318950402,10.137327909469604,254.3803992655503
120,1,10,True,30,3,0.9829757118394242,3600.033248901367,160339.0,213.54749953255907,10.09060287475586,213.73041977873345
121,2,10,True,30,3,0.9815994010865178,3600.0338699817657,97339.0,213.83949830300736,8.123217344284058,213.83949830300736
122,3,10,True,30,3,0.91650712984394,3600.004443883896,2682.0,143.8142170630607,9.242080926895142,143.94756528516203
123,4,10,True,30,3,0.9968578286698316,3600.0508348941803,82202.0,222.44735265258512,8.952330827713013,283.20816370957596
124,0,10,True,40,1,0.7860273340181239,3600.005467891693,2550.0,219.5012371598868,55.15131711959839,219.55509965055268
125,1,10,True,40,1,0.8011335806100515,3600.005651950836,2418.0,211.3340559631506,37.012354612350464,211.4041880533066
126,2,10,True,40,1,0.8263312031918543,3600.006462097168,2271.0,255.80757198340353,63.752524614334106,255.99960412370297
127,3,10,True,40,1,0.7859063279132542,3600.0458269119263,2289.0,236.9619185075588,19.759819984436035,236.9619185075588
128,4,10,True,40,1,0.8323178215211677,3600.018399000168,2492.0,303.3959819372518,48.20917582511902,303.3959819372518
129,0,10,True,40,2,0.9137202732070128,3600.0173070430756,2989.0,175.19059244598375,13.410232543945312,175.19244561792317
130,1,10,True,40,2,0.9839706228464087,3600.844435930252,104519.0,150.7844655742186,12.609155893325806,199.77203037211893
131,2,10,True,40,2,0.9971017574507637,3600.022238969803,223161.0,180.83953463810508,13.12761902809143,182.65742432846906
132,3,10,True,40,2,,,,,Grid,Stages
133,4,10,True,40,2,0.9828091668956361,3600.0301082134247,218142.0,198.30846860448054,11.032825708389282,198.9724519558419
134,0,10,True,40,3,0.984328567456946,3600.0440599918365,87513.0,134.84076414788467,8.469905614852905,185.32755821583683
135,1,10,True,40,3,0.909772177861711,3600.332422018051,3226.0,151.6106331648112,9.578900575637817,151.6106331648112
136,2,10,True,40,3,0.9814392327339712,3600.0457940101624,174020.0,122.2477992362397,8.67737889289856,159.47882450780568
137,3,10,True,40,3,0.9346988011305555,3600.0064990520477,2660.0,177.06351559667445,9.729058265686035,202.6858670164117
138,4,10,True,40,3,0.901717736047277,3600.016808986664,2868.0,141.9044232035901,9.171210050582886,141.91264125775047
139,0,10,True,50,1,0.8427471283080673,3600.0684700012207,2416.0,281.489162275225,26.429221868515015,286.22214733954684
140,1,10,True,50,1,0.8246831444076591,3600.017688035965,2567.0,265.50618052009713,17.920947074890137,265.5425593616607
141,2,10,True,50,1,0.8413020418093848,3600.0515229701996,2634.0,270.33930862228317,47.0154447555542,270.3609608306299
142,3,10,True,50,1,0.8084013413619726,3600.0073368549347,2380.0,264.9946014269077,67.37902688980103,302.8093025215009
143,4,10,True,50,1,0.8420415559252895,3600.003597974777,2651.0,257.3751677014126,50.77480864524841,257.4245680588081
144,0,10,True,50,2,0.9022578801915659,3600.0099658966064,2886.0,184.96461211857311,9.500252723693848,187.58393576149746
145,1,10,True,50,2,0.9274683812538961,3600.016587972641,3139.0,211.20089485508834,14.514549732208252,211.32311653131546
146,2,10,True,50,2,0.9167207525073717,3600.023290157318,3080.0,174.66107126801865,14.761808633804321,174.78237783079186
147,3,10,True,50,2,0.9932206424558182,3600.03581905365,160368.0,151.90467574023216,11.181525230407715,155.09655441731815
148,4,10,True,50,2,0.9148747145541424,3600.015084028244,3023.0,191.84594121714323,13.949209451675415,191.88070944933082
149,0,10,True,50,3,0.9251040795229086,3600.017534971237,3191.0,164.4791833473331,10.039832353591919,164.47923654910062
150,1,10,True,50,3,0.9820754080187551,3600.0361988544464,155913.0,127.18725385563468,7.60744571685791,157.11493644897615
151,2,10,True,50,3,0.9784434926156752,3600.0322799682617,172118.0,119.25251541624975,7.443583250045776,131.7062429444622
152,3,10,True,50,3,0.9245235091688121,3600.021047115326,2539.0,162.0561655269147,8.345726013183594,162.123326150433
153,4,10,True,50,3,0.8776853237452653,3600.0051629543304,2890.0,144.51987013360593,7.409259080886841,161.96250438393918
154,0,10,True,60,1,0.8483139928717308,3600.030163049698,2342.0,334.901786654901,36.634435415267944,335.12611245105774
155,1,10,True,60,1,0.8726916703319876,3600.0964159965515,13832.0,289.87885698218315,56.80026435852051,289.9022972181236
156,2,10,True,60,1,0.8481947233205949,3600.060893058777,2527.0,302.9806790538199,17.347862482070923,303.0435916647369
157,3,10,True,60,1,0.8412784584864638,3600.0771231651306,2479.0,270.7507577815551,30.198753356933594,270.7624432669443
