,Instance,Size,Alpha_e,Capacity,Num_Drones,GAP,Runtime,NodeCount,ObjVal,HeurTime,HeurVal
116,1,5,False,40,3,inf,0.4358351230621338,0.0,137.04471899344446,3.338426113128662,137.04471899344446
117,2,5,False,40,3,inf,0.30617213249206543,0.0,66.8476995715072,3.288937568664551,66.8476995715072
118,3,5,False,40,3,inf,0.3370959758758545,0.0,73.84417117843049,3.6917316913604736,73.84417117843049
119,4,5,False,40,3,inf,0.28559398651123047,0.0,78.13877262153699,3.4300537109375,78.13877262153699
120,0,5,False,50,1,inf,1.4873769283294678,0.0,169.4721698896207,5.6610352993011475,169.4721698896207
121,1,5,False,50,1,inf,0.32024097442626953,0.0,125.23815609980771,4.7181556224823,125.23815609980771
122,2,5,False,50,1,inf,0.7451941967010498,0.0,108.61162300168759,5.005238771438599,108.61162300168759
123,3,5,False,50,1,inf,0.3298938274383545,0.0,147.2805053901917,4.613147735595703,147.2805053901917
124,4,5,False,50,1,inf,0.31415486335754395,0.0,120.39467789675494,4.395708799362183,120.39467789675494
125,0,5,False,50,2,inf,0.8899390697479248,0.0,91.58502718278459,4.111270189285278,91.58502718278459
126,1,5,False,50,2,inf,0.2799999713897705,0.0,85.59810933004904,4.110236883163452,85.59810933004904
127,2,5,False,50,2,1.0,4.884382009506226,86.0,128.75901956660937,8.426493167877197,128.75901956660934
128,3,5,False,50,2,inf,0.27196598052978516,0.0,88.13940888933097,3.266815423965454,88.13940888933097
129,4,5,False,50,2,inf,0.322598934173584,0.0,86.24537472473591,5.275620222091675,86.24537472473591
130,0,5,False,50,3,1.0,1.5939619541168213,0.0,133.99564987220566,4.485265731811523,133.99564987220566
131,1,5,False,50,3,inf,0.31430792808532715,0.0,66.82780940895549,3.9086997509002686,66.82780940895549
132,2,5,False,50,3,inf,0.2666621208190918,0.0,94.44191595771431,4.271026134490967,94.44191595771431
133,3,5,False,50,3,inf,0.2743239402770996,0.0,80.11468646967019,3.1269490718841553,80.11468646967019
134,4,5,False,50,3,inf,0.2984299659729004,0.0,74.29880062308925,2.823065996170044,74.29880062308925
135,0,5,False,60,1,inf,0.31224608421325684,0.0,109.50978122808746,4.557813405990601,109.50978122808746
136,1,5,False,60,1,inf,0.34028196334838867,0.0,147.36981744070977,4.266621112823486,147.36981744070977
137,2,5,False,60,1,inf,0.3066411018371582,0.0,116.64998936747763,6.199979543685913,116.64998936747763
