,Instance,Size,Alpha_e,Capacity,Num_Drones,GAP,Runtime,NodeCount,ObjVal,HeurTime,HeurVal
0,0,10,True,20,1,0.8208731075145332,3600.0094690322876,1587.0,278.28476332791774,12.571510791778564,287.8053234642597
1,1,10,True,20,1,0.8242863683258127,3600.0141751766205,2110.0,251.917109964828,30.590620279312134,252.01267382156612
2,2,10,True,20,1,,,,,Grid,Stages
3,4,10,True,20,1,0.8685170788940575,3600.015900850296,2156.0,330.67626168056626,12.393690347671509,330.67626168056626
4,3,10,True,20,2,0.947994732093225,3600.014937877655,2431.0,278.117836239976,10.959534168243408,278.122340916849
5,3,10,True,40,2,0.8676145779178216,3600.957414150238,15650.0,157.15394445956298,10.549721717834473,240.05763625516985
6,0,10,False,20,1,0.8788478105756198,3600.0646698474884,2209.0,210.3053440338691,20.203791856765747,210.3053440338691
7,2,10,False,20,1,0.8569333415001205,3600.0062551498413,1999.0,186.56280300974885,14.524928569793701,186.60443700578702
8,0,10,False,20,2,0.9999278619327736,3600.1529099941254,72570.0,188.5261132997881,10.627252101898193,203.4274557498344
9,1,10,False,20,3,0.9527401529194992,3600.031664133072,14032.0,178.8103282014255,8.00936222076416,178.8376979987848
10,2,10,False,20,3,0.9532304332675122,3600.0418820381165,25163.0,177.00785278517628,9.200769901275635,211.37212687631433
