,Unnamed: 0.1,Unnamed: 0,Instance,Size,Alpha_e,time_endurance,fleet_sizeuntime,NodeCount,ObjVal,HeurTime,HeurVal
22,22,22,2,5,True,30,2,0.8780557474391927,3600.699243068695,45100,103.941300462666,19.67025971412659,146.5130380669838
23,23,23,3,5,True,30,2,0.8281440929335251,3600.494681119919,19564,69.26873519185848,14.67243933677673,80.39967034868096
24,24,24,4,5,True,30,2,0.8343993387575,3600.06689620018,17628,81.12995125520574,15.3065664768219,97.5254677507876
25,25,25,0,5,True,30,3,0.870015328091049,3600.016155958176,39276,75.49825435712077,11.46739435195923,75.49825435712077
26,26,26,1,5,True,30,3,0.9271381905321008,3600.01003909111,2395,137.8083963206897,19.96819710731506,140.9586408494137
27,27,27,2,5,True,30,3,0.8720503872617538,3600.013253927231,61010,120.5018210523269,10.25244975090027,192.6067292173043
28,28,28,3,5,True,30,3,0.8777786224619119,3600.037976026535,11877,102.2156714226862,9.616124868392944,103.4500694415179
29,29,29,4,5,True,30,3,0.9060765456561848,3600.00767493248,17896,116.8935872267467,9.114985466003418,116.8935872267467
30,30,30,0,5,True,40,1,0.7908651880301664,3600.140571832657,82377,122.4734765450988,11.97090911865235,160.3951814382357
31,31,31,1,5,True,40,1,0.8165146218932029,3600.015129089355,45330,108.3810766331937,126.4955792427063,135.2092898105773
32,32,32,2,5,True,40,1,0.737922325168224,3600.028846025467,25911,130.1646856075683,14.80534386634827,139.2277086965356
33,33,33,3,5,True,40,1,0.7933583851040399,3600.008921146393,2611,127.7099229834809,14.63303661346436,161.3039740782869
34,34,34,4,5,True,40,1,0.7004781157550759,3600.023878097534,26946,136.0265112215457,19.864914894104,155.3278745197732
35,35,35,0,5,True,40,2,0.8402081109979211,3600.01155090332,108653,95.4089984162675,18.75799918174744,100.2055109556384
36,36,36,1,5,True,40,2,0.8118962714963887,3600.01827788353,56677,88.5797500749755,20.56255745887756,114.4050292776608
37,37,37,2,5,True,40,2,0.727099917537481,3600.016515016556,63510,77.91751675283307,19.8829402923584,95.59551347035551
38,38,38,3,5,True,40,2,0.717449428017411,3600.009047031403,33192,86.962950447419,20.65128540992737,103.0527309108071
39,39,39,4,5,True,40,2,0.7957544162117708,3600.043542861938,8030,78.29119445844063,17.4499843120575,91.55719583546046
40,40,40,0,5,True,40,3,0.9107741736979896,3600.476369857788,30020,130.6713604329337,12.2564377784729,149.0105823899784
41,41,41,1,5,True,40,3,0.8148203387767126,3600.055958986282,9915,54.67150786131822,9.095379114151001,73.91332559960634
42,42,42,2,5,True,40,3,0.8777389180229378,3600.044126033783,31622,102.1509309864837,14.66207313537597,106.5818079058384
43,43,43,3,5,True,40,3,0.6625447125240664,3600.004461050034,24875,59.03361858810979,20.19347906112671,65.22464301245536
44,44,44,4,5,True,40,3,0.8620191290328809,3600.02485704422,73382,100.6531866136836,20.57645440101624,119.1425384100254
45,45,45,0,5,True,50,1,0.7664779337425925,3600.007479906082,29065,110.0748326115989,20.07296252250671,128.6491369057742
46,46,46,1,5,True,50,1,0.7803236385481882,3600.011726140976,21616,145.4206381811631,19.34640264511109,164.7222270558929
47,47,47,2,5,True,50,1,0.7699998534586691,3600.073203086853,35311,90.2264687777033,15.44606494903564,126.6987436476346
48,48,48,3,5,True,50,1,0.6058144224519691,3600.047378063202,37725,68.67599634914214,9.460593938827515,89.3912541012534
49,49,49,4,5,True,50,1,0.7425548713066378,3600.013808012009,47430,114.1582644510429,18.8352689743042,126.1840263453059
50,50,50,0,5,True,50,2,0.6351646200120782,3600.014492034912,50175,69.134228909182,12.89449787139893,114.6421880515094
51,51,51,1,5,True,50,2,0.6912144612092647,3600.03034901619,73796,71.71113022700543,14.9689474105835,96.227082646761
52,52,52,2,5,True,50,2,0.8748690659392482,3600.13328909874,14358,96.00704409763662,12.88605308532715,106.2186980548276
53,53,53,3,5,True,50,2,0.7355450780696389,3600.094179868698,97685,89.5240586674481,3.383095502853394,98.80657157105756
54,54,54,4,5,True,50,2,0.7187912113402964,3600.051537036896,92111,57.28155318725162,16.20763492584229,77.32370558384763
55,55,55,0,5,True,50,3,0.6003261524263722,3600.073079109192,144516,73.26302902436002,10.56429576873779,89.87917698654661
56,56,0,1,5,True,50,3,0.6923883420288796,3600.01461482048,36775,59.96554328563246,9.869184494018553,73.26067715693655
57,57,1,2,5,True,50,3,0.7981553130964367,3601.683786153793,15416,58.56151777972013,9.237439393997192,83.50149403255568
58,58,2,3,5,True,50,3,0.7721064991656751,3600.022746086121,68902,67.48921762354264,14.51948046684265,81.51123838651255
59,59,3,4,5,True,50,3,0.8413746250899441,3600.528638839722,39070,72.78728952493526,20.56325888633728,94.47088043618452
60,60,4,0,5,True,60,1,0.7991130793049592,3600.022761106491,49595,113.4579847637104,16.25583219528198,142.0202242046266
61,61,5,1,5,True,60,1,0.7151801295180189,3600.018894910812,68924,93.5347924065463,18.97542452812195,138.3058704472435
62,62,6,2,5,True,60,1,0.7571843013352266,3600.049347162247,42549,93.83144342301726,17.03192710876465,135.123200121536
63,63,7,3,5,True,60,1,0.7668743225216043,3600.012166023254,27872,86.85033614897877,20.08804798126221,115.2864929867077
64,64,8,4,5,True,60,1,0.6846597029261133,3600.010358810425,30403,100.7356341130376,10.28403472900391,126.1573788710206
65,65,9,0,5,True,60,2,0.7888149350246245,3600.105494976044,20116,66.36413459377066,12.11964988708496,80.67860360255985
66,66,10,1,5,True,60,2,0.6595497987128831,3600.0133061409,135106,68.35303829268165,13.79601693153381,107.2920509172564
67,67,11,2,5,True,60,2,0.7362766899308737,3600.025746822357,33487,71.61263867049946,17.65851616859436,88.05258264120005
68,68,12,3,5,True,60,2,0.7921034752792071,3600.017189979553,437439,84.2813916316862,17.01640748977661,98.33642698892558
69,69,13,4,5,True,60,2,0.6913043063245365,3600.013710975647,71190,85.01543953475962,17.29997730255127,101.6403999061244
70,70,14,0,5,True,60,3,0.8482486738731864,3600.021091938019,223120,63.4251064551156,13.17905282974243,80.3536279901301
71,71,15,1,5,True,60,3,0.8021281591566484,3600.001646995544,2379,57.56608490088662,17.64401125907898,68.62480632120611
72,72,16,2,5,True,60,3,0.6909585095733967,3600.016869068146,56965,58.59341393235714,11.11531591415405,69.10710765211289
73,73,17,3,5,True,60,3,0.6334193345794323,3600.015883922577,124021,76.05666791634509,17.78722286224365,98.51655909165063
74,74,18,4,5,True,60,3,0.5188254359706308,3600.058012962341,138909,53.40754660112174,17.24938273429871,64.18400054349803
75,75,19,0,5,False,20,1,0.758711673603859,3600.089073181152,40068,113.441844104649,7.929056644439697,142.3268345080142
76,76,20,1,5,False,20,1,0.8000782680262731,3600.005614995956,3560,118.8508939737158,5.777251720428467,164.1890822869769
77,77,21,2,5,False,20,1,0.8050861719302694,3600.49652504921,14470,174.0832726673738,5.528326988220215,236.5075441970121
78,78,22,3,5,False,20,1,0.7975547499783621,3600.097705841064,20664,99.27489557856124,6.014864921569824,146.0015746708234
79,79,23,4,5,False,20,1,0.76457490051378,3600.27220582962,15304,142.7017085128121,4.805113077163696,226.9865120288822
80,80,24,0,5,False,20,2,0.8775305653329295,3600.050809860229,126876,86.71109812628333,5.524858236312866,130.2423884324564
81,81,25,1,5,False,20,2,0.8828402005720735,3600.511506080627,75465,157.5054992721048,4.49152660369873,245.4396849153889
82,82,26,2,5,False,20,2,0.8375217252116882,3600.017550945282,70950,123.9895165508343,6.86460542678833,192.5798945858723
83,83,27,3,5,False,20,2,0.8429024269888836,3600.047741889954,25236,111.1280208597227,6.163522958755493,138.2516283455384
84,84,28,4,5,False,20,2,0.889998122951569,3600.018548965454,33424,196.1108054786529,5.769433021544394,278.1386226411925
85,85,29,0,5,False,20,3,0.9462797140679674,3600.027664899826,3034,164.9588977980891,4.587759494781494,237.8446479711762
86,86,30,1,5,False,20,3,0.9239461627316968,3600.014688968658,42626,139.6240787843729,5.127062320709229,185.5448248647726
87,87,31,2,5,False,20,3,0.8046539269401447,3600.045338153839,55395,138.7802623918149,3.424353122711182,183.4999186458965
88,88,32,3,5,False,20,3,0.8729544116900888,3600.05938911438,29091,88.96779007225595,5.388377904891968,119.2382112828912
89,89,33,4,5,False,20,3,0.879437819460852,3600.038472890854,47324,151.1971268153303,5.644410133361816,255.9292693053478
90,90,34,0,5,False,30,1,0.6589632755510643,3600.062506914139,40195,105.1180009914128,4.817209243774414,139.2583598158665
91,91,35,1,5,False,30,1,0.7704641135653755,3600.015691995621,3928,105.5501894077893,5.612171411514282,118.2551345166491
92,92,36,2,5,False,30,1,0.738180311921041,3600.012146949768,12730,187.7546299700977,9.465507745742798,262.5038486684726
93,93,37,3,5,False,30,1,0.6448891319908763,3600.01091504097,18709,106.6934253342458,4.372339010238647,155.6373189006321
94,94,38,4,5,False,30,1,0.6699364328699213,3600.026932954788,106229,91.32010020979185,24.04005932807922,114.8492734666679
95,95,39,0,5,False,30,2,0.8555950341644344,3600.058851003647,30719,131.8398096216498,4.475454330444336,144.1963317361866
96,96,40,1,5,False,30,2,0.8235940367571818,3600.006365060806,22890,95.56020420553844,4.887032747268677,145.1256196006557
97,97,41,2,5,False,30,2,0.8615506282294548,3600.012243032455,21460,126.4402428259177,7.001311540603638,144.2190997192803
98,98,42,3,5,False,30,2,0.8474964112242934,3600.013297080994,34187,102.0200957369422,4.487424850463867,153.638882760933
99,99,43,4,5,False,30,2,0.7007089863275844,3600.017071008682,95609,80.78717047302055,4.051556825637817,126.7571940605086
100,100,44,0,5,False,30,3,0.8595559225377912,3600.016305923462,42808,116.875222138001,5.111961364746094,166.9093666680146
101,101,45,1,5,False,30,3,0.7118593141750422,3600.036831140518,113755,108.724365032254,3.329591035842896,159.0030673825015
102,102,46,2,5,False,30,3,0.8251203732611461,3600.072199106216,20937,92.23527564461637,3.687124013900757,147.891574756771
103,103,47,3,5,False,30,3,0.8334427580207111,3600.049136161804,26249,97.55880988849935,4.270628452301025,144.1623338251016
104,104,48,4,5,False,30,3,0.8445842099528554,3600.100596189499,12828,102.0651560878247,6.749722242355347,135.0430235216974
105,105,49,0,5,False,40,1,0.716791781444772,3600.017413139344,61191,88.77053277776614,5.730997085571289,125.2809956886346
106,106,50,1,5,False,40,1,0.63523704760445,3600.012580871582,43573,135.9257482355762,6.296288967132568,186.5314393532665
107,107,51,2,5,False,40,1,0.6243862555371993,3600.016108989716,60786,82.56843446105151,5.156171798706055,134.3413128457608
108,108,52,3,5,False,40,1,0.7010893343077276,3600.018313884735,53855,114.8406681438444,5.992230892181396,161.425167222906
109,109,53,4,5,False,40,1,0.7424350950437139,3600.017331123352,104247,118.2885595324611,5.785248756408691,154.3253318685052
110,110,54,0,5,False,40,2,0.5631525179747786,3600.039203166962,79713,65.80207291950231,4.105392694473267,92.5986209718344
111,111,55,1,5,False,40,2,0.7114184431447548,3600.029765129089,76461,75.98513379423497,4.261165618896484,126.3785141894563
112,112,56,2,5,False,40,2,0.7145314714803388,3600.029190063477,308234,70.33149058543802,6.555600166320801,120.1466888735854
113,113,57,3,5,False,40,2,0.6103778552861769,3600.014678955078,155507,65.38407684278171,4.16569185256958,89.89675893078791
114,114,58,4,5,False,40,2,0.7229755916846895,3600.04362821579,128501,91.32666994344552,6.613802671432495,111.8559589053936
115,115,59,0,5,False,40,3,0.5631857581743519,3600.019154071808,154204,58.83134488476468,4.441915988922119,77.07619201440396
116,116,60,1,5,False,40,3,0.8298585273559582,3600.016467094421,16418,97.29747876278208,3.774261236190796,137.0447189934445
117,117,61,2,5,False,40,3,0.635059841779066,3600.058965921402,117961,47.45315471022741,3.595109701156616,66.8476995715072
118,118,62,3,5,False,40,3,0.6025256705157314,3600.052033901215,62120,57.41751308216941,4.028827667236328,73.84417117843049
119,119,63,4,5,False,40,3,0.4517845209052336,3600.038279056549,81971,55.38251766616769,3.71564769744873,78.13877262153699
120,120,64,0,5,False,50,1,0.6634589841370818,3600.013206958771,79995,127.1356247975036,7.148412227630616,169.4721698896207
121,121,65,1,5,False,50,1,0.6001291581975245,3600.016154050827,69607,78.00145513610794,5.038396596908569,125.2381560998077
122,122,66,2,5,False,50,1,0.6327494366413212,3600.027481079102,57128,108.0332437524447,5.750432968139648,108.6116230016876
123,123,67,3,5,False,50,1,0.6292768554863709,3600.010895013809,42040,96.56240698630944,4.943041563034058,147.2805053901917
124,124,68,4,5,False,50,1,0.677742991957823,3600.147217988968,186279,95.00116121343004,4.709863662719727,120.3946778967549
125,125,69,0,5,False,50,2,0.6330558954066909,3600.016630887985,217648,73.41629351221371,5.001209259033203,91.5850271827846
126,126,70,1,5,False,50,2,0.7358424282878131,3600.030240058899,183568,62.55439786590092,4.390236854553223,85.59810933004904
127,127,71,2,5,False,50,2,0.7946520884811297,3600.078886985779,68886,85.90311651654761,13.31087517738342,128.7590195666093
128,128,72,3,5,False,50,2,0.6926764021877598,3600.039548158646,133839,64.98162029434383,3.538781404495239,88.13940888933097
129,129,73,4,5,False,50,2,0.658382976663362,3600.013880968094,83618,72.3119061141868,5.598219156265259,86.24537472473591
130,130,74,0,5,False,50,3,0.633395191434068,3600.036455869675,101550,63.61867434760742,6.079227685928345,133.9956498722057
131,131,75,1,5,False,50,3,0.7500645112468893,3600.018346071244,51616,55.04920575459406,4.223007678985596,66.82780940895549
132,132,76,2,5,False,50,3,0.7523498213526586,3600.011900901794,214978,74.17642037612907,4.537688255310059,94.44191595771431
133,133,77,3,5,False,50,3,0.5605801410672145,3600.043164014816,73353,49.53482398959974,3.401273012161255,80.11468646967019
134,134,78,4,5,False,50,3,0.5054198197237951,3600.022245883942,88999,53.97653254883475,3.121495962142944,74.29880062308925
135,135,79,0,5,False,60,1,0.739308626767667,3600.013142108917,110959,81.26890782462608,4.870059490203857,109.5097812280875
136,136,80,1,5,False,60,1,0.7520747701598745,3601.076967000961,15208,110.5518402769513,4.606903076171875,147.3698174407098
137,137,81,2,5,False,60,1,0.6630368008368027,3600.054423093796,74837,85.94923245463004,6.506620645523071,116.6499893674776
138,138,82,3,5,False,60,1,0.63726699756536,3600.050832986832,42860,130.0941413540287,6.582584619522095,147.2297809674304
139,139,83,4,5,False,60,1,0.6978112742563471,3600.046972036362,57143,107.7143283128967,5.320412635803279,146.5041422264387
140,140,84,0,5,False,60,2,0.8029207550343131,3600.014328956604,319212,93.75834903177198,3.565814971923828,121.6202378712264
141,141,85,1,5,False,60,2,0.6693564499685359,3600.019300937653,177526,80.40292182992238,5.465981483459473,114.8106225821576
142,142,86,2,5,False,60,2,0.6915033671411522,3600.018874883652,146886,82.01931801234372,3.791512727737426,117.8565080404315
143,143,87,3,5,False,60,2,0.6673866108318224,3600.022289991379,180420,80.23749983621175,4.359067916870117,100.2079919548494
144,144,88,4,5,False,60,2,0.7774316929399797,3600.034692049026,151737,68.91383079731149,3.269056558609009,113.7401538797796
145,145,89,0,5,False,60,3,0.6140191184097037,3600.072224140167,52282,56.27511602475455,8.944555521011353,78.98929471907167
146,146,90,1,5,False,60,3,0.5494833203474937,3600.013361930847,149496,62.97337727901467,2.759878396987915,92.56667940801536
147,147,91,2,5,False,60,3,0.6032557696666351,3600.021420955658,190931,57.83517703572817,3.736158132553101,64.07651158421272
148,148,92,3,5,False,60,3,0.4318304979385056,3600.023869991302,274734,49.81796095161545,15.60506510734558,58.89052937536757
149,149,93,4,5,False,60,3,0.4414677328992733,3600.026776075363,104771,68.16285794153144,3.950507402420044,77.12869267792196
150,150,0,0,10,True,20,1,0.8208731075145332,3600.009469032288,1587,263.257167474214,166.7436168193817,263.257167474214
151,151,1,1,10,True,20,1,0.8242863683258127,3600.01417517662,2110,251.917109964828,298.8160903453827,265.2117845443483
152,152,1,2,10,True,20,1,0.7807016301561397,3600.090028762817,2121,228.3171605427394,74.02263140678406,228.3171605427394
153,153,97,3,10,True,20,1,0.8929463417479742,3600.022469997406,2162,301.3263684079624,145.4106450080872,301.3263684079624
154,154,3,4,10,True,20,1,0.8685170788940575,3600.015900850296,2156,292.7280980147488,59.77052688598633,292.7280980147488
155,155,99,0,10,True,20,2,0.9839314389536448,3600.039147853852,57495,250.1867792183909,263.155344247818,250.1867792183909
156,156,100,1,10,True,20,2,0.9726962729924928,3600.056967020035,42584,255.1847668288185,72.02183747291565,255.1847668288185
157,157,101,2,10,True,20,2,0.9827676549560536,3600.507700204849,27942,288.6446084489117,356.8598914146423,288.6446084489117
158,158,4,3,10,True,20,2,0.947994732093225,3600.014937877655,2431,269.8270439765447,58.42851734161377,269.8270439765447
159,159,103,4,10,True,20,2,0.9388869802091792,3600.2795419693,12094,258.7414379198574,66.56754040718079,258.7414379198574
160,160,104,0,10,True,20,3,0.9947796613493844,3600.24138212204,81111,291.1351698294574,186.8283483982086,291.1351698294574
161,161,105,1,10,True,20,3,0.9520316184493766,3600.185229063034,22792,185.0375954715013,50.0142867565155,185.0375954715013
162,162,106,2,10,True,20,3,0.9557918187373086,3600.032017946244,2552,263.1540848877695,291.8248128890991,263.1540848877695
163,163,107,3,10,True,20,3,0.980976019752372,3600.02663898468,68035,238.242369701802,52.78927779197693,238.242369701802
164,164,108,4,10,True,20,3,0.953736903900263,3600.010407924652,2574,209.0735637870313,47.99267625808717,209.0735637870313
165,165,109,0,10,True,30,1,0.8600241046909893,3600.065093994141,2399,231.4357854298296,113.5559873580933,231.4357854298296
166,166,110,1,10,True,30,1,0.8077151403463046,3600.121742963791,2434,225.3717822859786,147.8323986530304,225.3717822859786
167,167,111,2,10,True,30,1,0.8351451014081224,3600.019192934036,2525,260.4424742829412,75.76700329780579,260.4424742829412
168,168,112,3,10,True,30,1,0.8135125016245254,3600.023893117905,2263,231.8429199458625,163.7692654132843,231.8429199458625
169,169,113,4,10,True,30,1,0.8105912126454794,3600.017632961273,2452,229.8695825522371,110.2425136566162,229.8695825522371
170,170,114,0,10,True,30,2,0.9752146079278038,3600.031396865845,87471,196.4929026693571,72.76360487937927,205.0110431489816
171,171,115,1,10,True,30,2,0.989039425021322,3600.029451131821,146837,165.2853713750791,153.9597060680389,165.2853713750791
172,172,116,2,10,True,30,2,0.9250555820399008,3600.087379932404,2751,179.5144073747783,50.15562605857849,179.5144073747783
173,173,117,3,10,True,30,2,0.9628687994389178,3600.045647859573,108142,182.2745251732455,165.663990020752,207.9889882857958
174,174,118,4,10,True,30,2,0.9831998803832,3600.036057949066,138789,187.2802191558889,226.2127106189728,187.2802191558889
175,175,119,0,10,True,30,3,0.9635015552586914,3600.02799487114,118249,243.055883189504,185.5639224052429,257.3244069515825
176,176,120,1,10,True,30,3,0.9829757118394242,3600.033248901367,160339,169.5400447113685,190.9581243991852,169.5400447113685
177,177,121,2,10,True,30,3,0.9815994010865178,3600.033869981766,97339,204.7070585492866,55.86129546165466,204.7070585492866
178,178,122,3,10,True,30,3,0.91650712984394,3600.004443883896,2682,143.8142170630607,48.76472663879395,177.7847487750576
179,179,123,4,10,True,30,3,0.9968578286698316,3600.05083489418,82202,207.9279573998718,157.7327363491058,207.9279573998718
180,180,124,0,10,True,40,1,0.7860273340181239,3600.005467891693,2550,219.5012371598868,186.5104427337646,251.1995515226943
181,181,125,1,10,True,40,1,0.8011335806100515,3600.005651950836,2418,211.3340559631506,122.1210386753082,219.2455415801025
182,182,126,2,10,True,40,1,0.8263312031918543,3600.006462097168,2271,237.4654974782994,125.7163617610931,237.4654974782994
183,183,127,3,10,True,40,1,0.7859063279132542,3600.045826911926,2289,221.0999373716532,205.3897504806519,221.0999373716532
184,184,128,4,10,True,40,1,0.8323178215211677,3600.018399000168,2492,267.4525041520865,161.4767334461212,267.4525041520865
185,185,129,0,10,True,40,2,0.9137202732070128,3600.017307043076,2989,138.4522256191168,276.0638089179993,138.4522256191168
186,186,130,1,10,True,40,2,0.9839706228464088,3600.844435930252,104519,150.7844655742186,130.1958713531494,182.892089631435
187,187,131,2,10,True,40,2,0.9971017574507636,3600.022238969803,223161,175.4483580768734,55.10044312477112,175.4483580768734
188,188,5,3,10,True,40,2,0.8676145779178216,3600.957414150238,15650,157.153944459563,54.29458546638489,229.4975646978452
189,189,133,4,10,True,40,2,0.982809166895636,3600.030108213425,218142,198.3084686044805,192.3342671394348,222.3543466151778
190,190,134,0,10,True,40,3,0.984328567456946,3600.044059991837,87513,134.8407641478847,52.48882985115051,148.7924245744095
191,191,135,1,10,True,40,3,0.909772177861711,3600.332422018051,3226,151.6106331648112,204.1047859191895,165.2839038949006
192,192,136,2,10,True,40,3,0.9814392327339712,3600.045794010162,174020,122.2477992362397,66.31151938438416,134.8603718363073
193,193,137,3,10,True,40,3,0.9346988011305556,3600.006499052048,2660,147.4136776077991,56.88076782226562,147.4136776077991
194,194,138,4,10,True,40,3,0.901717736047277,3600.016808986664,2868,140.5385978945334,49.69351506233216,140.5385978945334
195,195,139,0,10,True,50,1,0.8427471283080673,3600.068470001221,2416,278.1607835304886,39.67542934417725,278.1607835304886
196,196,140,1,10,True,50,1,0.8246831444076591,3600.017688035965,2567,249.2615529338667,67.65609645843506,249.2615529338667
197,197,141,2,10,True,50,1,0.8413020418093848,3600.0515229702,2634,259.6251695609879,230.5011081695557,259.6251695609879
198,198,142,3,10,True,50,1,0.8084013413619726,3600.007336854935,2380,264.9946014269077,153.6468281745911,280.4370016877119
199,199,143,4,10,True,50,1,0.8420415559252895,3600.003597974777,2651,238.8766792100105,101.8839039802551,238.8766792100105
200,200,144,0,10,True,50,2,0.902257880191566,3600.009965896606,2886,184.9646121185731,46.51782488822937,190.6394428867824
201,201,145,1,10,True,50,2,0.927468381253896,3600.016587972641,3139,178.6335108770805,347.2166476249695,178.6335108770805
202,202,146,2,10,True,50,2,0.9167207525073716,3600.023290157318,3080,174.6610712680186,168.8259928226471,205.7772763858856
203,203,147,3,10,True,50,2,0.9932206424558182,3600.03581905365,160368,151.9046757402322,231.9759483337402,178.424345763965
204,204,148,4,10,True,50,2,0.9148747145541424,3600.015084028244,3023,175.695691773988,48.30298924446106,175.695691773988
205,205,149,0,10,True,50,3,0.9251040795229086,3600.017534971237,3191,164.4791833473331,248.1148941516876,168.7289015138291
206,206,150,1,10,True,50,3,0.9820754080187551,3600.036198854446,155913,117.2703610958636,54.01684546470642,117.2703610958636
207,207,151,2,10,True,50,3,0.9784434926156752,3600.032279968262,172118,119.2525154162498,46.71958041191101,135.1339735297478
208,208,152,3,10,True,50,3,0.924523509168812,3600.021047115326,2539,154.1291428742699,48.10350465774536,154.1291428742699
209,209,153,4,10,True,50,3,0.8776853237452653,3600.00516295433,2890,134.9655292645454,53.7259955406189,134.9655292645454
210,210,154,0,10,True,60,1,0.8483139928717308,3600.030163049698,2342,290.6289966621124,126.5192968845367,290.6289966621124
211,211,155,1,10,True,60,1,0.8726916703319876,3600.096415996552,13832,262.2039260898446,154.4211237430573,262.2039260898446
212,212,156,2,10,True,60,1,0.8481947233205949,3600.060893058777,2527,280.2967718330665,127.8022155761719,280.2967718330665
213,213,157,3,10,True,60,1,0.8412784584864638,3600.077123165131,2479,246.5917683415597,177.4800255298615,246.5917683415597
214,214,158,4,10,True,60,1,0.8764367814723123,3600.02527999878,2320,324.6276280882425,139.0883474349976,324.6276280882425
215,215,159,0,10,True,60,2,0.9882467659352416,3600.101431131363,171250,167.4620344391757,47.01206016540527,185.9807036998817
216,216,160,1,10,True,60,2,0.8931122743196137,3600.044606208801,9345,148.393971398474,187.4533307552338,148.393971398474
217,217,161,2,10,True,60,2,0.9204776552694324,3600.016847848892,2818,170.2748694180771,41.68121862411499,170.2748694180771
218,218,162,3,10,True,60,2,0.9013289655182358,3600.0628490448,2799,179.3790397077567,38.71425867080688,188.2176508409568
219,219,163,4,10,True,60,2,0.883052887766139,3600.004529953003,2837,171.5849454133656,225.9875118732452,171.5849454133656
220,220,164,0,10,True,60,3,0.9621752879369128,3600.033358097076,264453,123.3418035198381,65.0521731376648,146.2267704230014
221,221,165,1,10,True,60,3,0.9947530270571232,3600.03094291687,178590,127.6882446200394,160.8991405963898,143.7109269025738
222,222,166,2,10,True,60,3,0.9090908102342948,3600.090849161148,15165,115.7302035613385,45.63237285614014,151.3271978809206
223,223,167,3,10,True,60,3,0.9135096308837984,3600.064594984055,2900,132.9318880696051,43.5134105682373,132.9318880696051
224,224,168,4,10,True,60,3,0.998493377558716,3600.035346984864,139421,136.3031724524007,167.4880139827728,141.3069068720151
225,225,6,0,10,False,20,1,0.8788478105756198,3600.064669847488,2209,210.3053440338691,259.8173756599426,261.9436987759551
226,226,170,1,10,False,20,1,0.8583948455290158,3600.007309913636,2354,260.42514051724,204.5344986915588,260.42514051724
227,227,7,2,10,False,20,1,0.8569333415001205,3600.006255149841,1999,186.5628030097488,228.8085248470306,241.8499252081725
228,228,172,3,10,False,20,1,0.8406407558154504,3600.018198013306,2345,224.9203126959829,58.65383100509644,224.9203126959829
229,229,173,4,10,False,20,1,0.8834643887367298,3600.006766080856,2535,284.6222541737861,136.6287021636963,305.9738149388888
230,230,8,0,10,False,20,2,0.9999278619327736,3600.152909994125,72570,188.5261132997881,40.72597336769104,306.8948141551249
